Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4srpHYFHKjVGRDNHqRpWxi,"TiK ToK","Animal + Cannibal (Deluxe Edition)","Kesha",2010-11-19,199693,0,false,1135229191,2026-02-17T10:18:57Z,"","RCA Records Label",0.755,0.832,2,-2.741,0,0.116,0.0746,0.00000127,0.291,0.735,120.032,4
spotify:track:2abPsmQSqQFqllRAx8OkBv,"Umbrella - Single Edit","Umbrella","The Baseballs",2009-04-24,187466,26,false,1135229191,2026-02-17T10:18:57Z,"rockabilly,dansband,boogiewoogie","WM Germany",0.666,0.85,10,-6.566,1,0.0435,0.258,0,0.0454,0.903,106.065,4
spotify:track:5h6n6r5ff3uTirL8IJ0OYf,"No Surrender","No Surrender","KANE",2009-01-01,185480,0,false,1135229191,2026-02-17T10:18:57Z,"nederpop","Universal Music, a division of Universal International Music BV",0.505,0.405,11,-9.308,1,0.0371,0.202,0,0.106,0.12,89.086,4
spotify:track:2CEgGE6aESpnmtfiZwYlbV,"Dynamite","The Rokstarr Hits Collection","Taio Cruz",2010-01-01,202613,75,false,1135229191,2026-02-17T10:18:57Z,"","Universal-Island Records Ltd.",0.751,0.781,4,-3.724,1,0.0862,0.0039,0,0.036,0.814,119.977,4
spotify:track:7ElF5zxOwYP4qVSWVvse3W,"Break Your Heart","The Rokstarr Hits Collection","Taio Cruz",2010-01-01,201546,69,false,1135229191,2026-02-17T10:18:57Z,"","Universal-Island Records Ltd.",0.607,0.934,3,-4.217,1,0.0314,0.0328,0,0.0906,0.568,122.003,4
spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,"Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","Shakira;Freshlyground",2010-05-07,202626,8,false,1135229191,2026-02-17T10:18:57Z,"latin pop,afrosoul,afropop,dubstep","Epic",0.766,0.873,11,-6.381,0,0.143,0.00627,0,0.0764,0.743,126.988,4
spotify:track:5hlWtrnVUyAze5WkxF9P56,"Rude Boy","Rated R","Rihanna",2009-11-20,222920,2,true,1135229191,2026-02-17T10:18:57Z,"","Universal Music Group",0.563,0.75,11,-4.496,1,0.127,0.113,0,0.0788,0.812,173.906,4
spotify:track:5EDgfCcZ9srMbsBg2WGJNy,"Deja Vu - Play & Win Radio Edit","Hot","INNA;Bob Taylor",2010-04-19,261758,0,false,1135229191,2026-02-17T10:18:57Z,"europop,rockabilly,exotica","Roton",0.77,0.93,3,-5.986,0,0.132,0.0654,0.536,0.183,0.663,129.989,4
spotify:track:2FBvJJHTdymb8TaISp09zy,"Barbra Streisand - Radio Mix","Barbra Streisand","Duck Sauce",2010-10-14,163328,0,false,1135229191,2026-02-17T10:18:57Z,"discohouse","Spinnin' Records",0.758,0.903,6,-2.442,1,0.0965,0.00199,0.0488,0.436,0.7,128.051,4
spotify:track:2Z7F9mYV5HGcbhPC9GzcBM,"Schouder Aan Schouder","#1","Marco Borsato;Guus Meeuwis",2011-01-01,236440,0,false,1135229191,2026-02-17T10:18:57Z,"nederpop,hollands","Universal Music Group",0.169,0.792,3,-7.151,1,0.0605,0.0323,0.00000488,0.302,0.299,66.64,4
spotify:track:4NjepGD2BJeOo4Ne3GkWue,"Just Say Yes","Just Say Yes","Snow Patrol",2009-01-01,282466,0,false,1135229191,2026-02-17T10:18:57Z,"","Universal Music AS",0.534,0.886,9,-5.489,1,0.0341,0.0206,0.0000299,0.0293,0.208,108.018,4
spotify:track:6WFQsZZa81anp9BkqZMyTb,"Wavin' Flag - Coca-Cola® Celebration Mix","Wavin' Flag (International Version Coca-Cola® Celebration Mix)","K'NAAN",2010-01-01,212506,54,false,1135229191,2026-02-17T10:18:57Z,"","Interscope Records*",0.583,0.791,0,-4.192,1,0.0644,0.309,0,0.0996,0.615,151.869,4
spotify:track:7FFl1IHSsPWsfUCladsCl9,"Stay the Night","Some Kind of Trouble (Deluxe Edition)","James Blunt",2010-11-08,216333,60,false,1135229191,2026-02-17T10:18:57Z,"","Custard/Atlantic",0.528,0.886,11,-6.249,0,0.0329,0.0159,0,0.0758,0.8,96.001,4
spotify:track:3yCKEcVz0lXwumdVPhpbct,"Bad Boys (feat. Flo Rida)","Bad Boys (feat. Flo Rida)","Alexandra Burke;Flo Rida",2009-10-09,206973,29,false,1135229191,2026-02-17T10:18:57Z,"","Syco Music UK",0.67,0.861,1,-3.777,1,0.0532,0.0114,0,0.336,0.641,140.028,4
spotify:track:5hHMcyWj45QaN2YEuBm6lr,"This Ain't a Love Song - Radio Edit","Greatest Hits","Scouting For Girls",2013-07-29,188586,0,false,1135229191,2026-02-17T10:18:57Z,"","Epic",0.465,0.908,0,-3.411,1,0.0449,0.000537,0,0.0929,0.573,176.742,4
spotify:track:4ZOGeI0fnp3zqY5ILBOEhU,"Woman","For Bitter Or Worse","Anouk",2009-01-01,231253,35,false,1135229191,2026-02-17T10:18:57Z,"nederpop","[blank]",0.346,0.78,9,-5.997,1,0.0374,0.00294,0,0.135,0.55,144.483,4
spotify:track:25ExfwA81qF88DbaUrVs4k,"Misery","Singles","Maroon 5",2015-09-25,215213,0,false,1135229191,2026-02-17T10:18:57Z,"pop","Universal Music Group",0.708,0.806,4,-4.819,0,0.0452,0.000262,0,0.213,0.704,102.974,4
spotify:track:12lZTPlXwUtrQuhEty6098,"Raise Your Glass","Raise Your Glass","P!nk",2010-10-06,203333,7,true,1135229191,2026-02-17T10:18:57Z,"","LaFace Records",0.7,0.695,7,-4.973,1,0.0897,0.00629,0,0.0319,0.633,122.028,4
spotify:track:50oLfCNHho5TyOw0r99nt7,"Next To Me","Next To Me","Ilse DeLange",2010-01-01,234960,20,false,1135229191,2026-02-17T10:18:57Z,"nederpop","Universal Music, a division of Universal International Music BV",0.629,0.867,4,-4.431,1,0.0277,0.101,0.00000745,0.102,0.499,123.027,4
spotify:track:2s5YN9O8Qv25BjQobPHWVZ,"Like A G6","Dirty Bass (Deluxe)","Far East Movement;The Cataracs;DEV",2012,219306,2,false,1135229191,2026-02-17T10:18:57Z,"","Cherrytree Records/Kierszenbaum 33%",0.431,0.862,7,-7.005,0,0.428,0.00618,0,0.322,0.696,124.93,4
spotify:track:7o0E981nu1R7fF9rlV1YrX,"Acapella","Acapella","Kelis",2010-01-01,248093,20,false,1135229191,2026-02-17T10:18:57Z,"","Will I Am / A&M",0.692,0.868,11,-4.004,1,0.0518,0.0839,0.00135,0.109,0.8,127.964,4
spotify:track:3TjE3x4D8uGjEAphQkVzk7,"Sunshine","Wicked Map","Ginger Ninja",2010-01-25,195200,36,false,1135229191,2026-02-17T10:18:57Z,"","Columbia",0.562,0.901,1,-4.257,0,0.0303,0.00242,0.00471,0.106,0.969,136.004,4
spotify:track:6MjiVEJy1YVuJNFu72OH61,"Bad Romance","Bad Romance","Lady Gaga",2009-01-01,294640,1,false,1135229191,2026-02-17T10:18:57Z,"art pop,pop","Universal Music",0.695,0.919,0,-3.769,1,0.0381,0.00264,0.000041,0.062,0.717,119.002,4
spotify:track:5kipsdp2OANOQfYOCxPNft,"I Like It","Euphoria","Enrique Iglesias;Pitbull",2010,231373,0,false,1135229191,2026-02-17T10:18:57Z,"latin pop,latin","Universal Music Group",0.648,0.942,10,-2.881,0,0.0878,0.021,0,0.0594,0.73,129.007,4
spotify:track:0JUvnKFdqKvFvHSnMOV1wd,"Shame","Shame","Gary Barlow;Robbie Williams",2010-01-01,239173,0,false,1135229191,2026-02-17T10:18:57Z,"","Virgin Records",0.347,0.56,10,-8.006,1,0.0375,0.418,0,0.103,0.518,190.174,4
spotify:track:3Fr6KveeuBJcJUFpJHJgUX,"Broodje Bakpao","Broodje Bakpao","The Opposites;Sef;Gers Pardoel",2009-01-01,195386,50,true,1135229191,2026-02-17T10:18:57Z,"nederpop,hollands","Top Notch Music BV",0.596,0.883,11,-4.579,0,0.161,0.0304,0.000333,0.131,0.815,171.008,4
spotify:track:5sra5UY6sD658OabHL3QtI,"Empire State of Mind (Part II) Broken Down","The Element Of Freedom","Alicia Keys",2009-12-15,216480,74,false,1135229191,2026-02-17T10:18:57Z,"r&b,neo soul","J Records",0.484,0.368,6,-7.784,1,0.0341,0.74,0.0000382,0.118,0.142,92.923,4
spotify:track:3R1MKirozQBVYaBErWy8LB,"Stop For A Minute","Night Train","Keane;K'NAAN",2010-01-01,246800,0,false,1135229191,2026-02-17T10:18:57Z,"","Universal Music Group",0.606,0.784,9,-7.06,0,0.0381,0.0557,0,0.177,0.727,85.983,4
spotify:track:11lFjGDwbjK1Tl5WFSQSFi,"Leef Nu Het Kan","15 Jaar Hits","Jan Smit",2012-11-19,181120,0,false,1135229191,2026-02-17T10:18:57Z,"hollands,nederpop","Artist & Company",0.758,0.673,2,-4.233,1,0.0455,0.352,0,0.0444,0.802,130.032,4
spotify:track:7xkQdy0cy5ymoWT7nedvLz,"Whatcha Say","Jason Derulo (International)","Jason Derulo",2010-02-26,221253,75,false,1135229191,2026-02-17T10:18:57Z,"","Beluga Heights/Warner Records",0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,4
spotify:track:6W7e79myHxbvJM4Y9i6uhd,"My Baby Left Me","Memoirs","Rox",2010-06-07,213466,0,false,1135229191,2026-02-17T10:18:57Z,"","Rough Trade",0.725,0.838,0,-2.567,1,0.048,0.0866,0.0000687,0.42,0.801,100.475,4
spotify:track:6UlnjJmxmDVhr5Y7eWfUp0,"You Raise Me Up","You Raise Me Up","Wesley Klein",2010-07-12,196066,0,false,1135229191,2026-02-17T10:18:57Z,"hollands","NRGY Music",0.362,0.327,6,-7.838,1,0.0265,0.737,0,0.0958,0.309,57.86,4
spotify:track:038Vsed713O0nzsuN4UOBG,"You Know Me","Reality Killed The Video Star","Robbie Williams",2009-01-01,261163,47,false,1135229191,2026-02-17T10:18:57Z,"","Virgin Records",0.342,0.687,8,-5.789,1,0.0311,0.323,0,0.0885,0.527,201.579,3
spotify:track:1b8xyP5ojtnT430YGDWHIA,"All The Right Moves","Waking Up","OneRepublic",2009-01-01,238000,0,false,1135229191,2026-02-17T10:18:57Z,"soft pop","Universal Music Group",0.529,0.948,0,-3.527,1,0.0474,0.258,0.00000935,0.283,0.65,146.024,4
spotify:track:2DKI9ROgnDonV1uPFrOFTZ,"Amazing","Hot","INNA",2010-04-19,209998,0,false,1135229191,2026-02-17T10:18:57Z,"europop","Roton",0.695,0.887,8,-6.979,0,0.101,0.484,0.124,0.0971,0.431,130.04,4
spotify:track:7rojor07Wzc7w3zXOxex80,"Halfway Gone","Smoke & Mirrors (International Version)","Lifehouse",2010-01-01,195306,53,false,1135229191,2026-02-17T10:18:57Z,"post-grunge","Geffen",0.543,0.919,1,-4.831,0,0.0415,0.000441,0,0.238,0.498,125.017,4
spotify:track:6St9lR6dhV2tpCNVz7qfrS,"In My Head","Jason Derulo (International)","Jason Derulo",2010-02-26,199026,71,false,1135229191,2026-02-17T10:18:57Z,"","Beluga Heights/Warner Records",0.762,0.748,0,-4.15,0,0.033,0.0266,0,0.348,0.851,110.009,4
spotify:track:5spfJMqDpBvM0YNgAQGqxD,"If We Ever Meet Again (Featuring Katy Perry)","Shock Value II (International Deluxe version)","Timbaland",2009-01-01,292706,0,false,1135229191,2026-02-17T10:18:57Z,"","Universal Music Group",0.652,0.605,8,-7.371,1,0.0393,0.00481,0,0.0605,0.394,126.091,4
spotify:track:6FNny6itKwJEmbfJlyops1,"The Spell","100x Zomer 2010","Alphabeat",2010-01-01,219333,0,false,1135229191,2026-02-17T10:18:57Z,"dansk pop","Universal Music B.V.",0.645,0.81,7,-7.245,1,0.0371,0.00117,0.0344,0.0379,0.806,114.008,4
spotify:track:56QCGK2tyUmlma8k94zLal,"Miami 2 Ibiza","Miami 2 Ibiza","Swedish House Mafia",2010-01-01,204661,0,true,1135229191,2026-02-17T10:18:57Z,"edm","Virgin Records",0.727,0.936,7,-5.347,0,0.0737,0.00416,0.0000194,0.7,0.653,124.989,4
spotify:track:7BFbCgFoyDLTvU4cvBGvQH,"Love","Hot","INNA",2010-04-19,218409,0,false,1135229191,2026-02-17T10:18:57Z,"europop","Roton",0.87,0.907,8,-4.881,0,0.258,0.24,0.329,0.176,0.633,128.037,4
spotify:track:0gF70d3r05TvgQk67u1sDE,"Overrated","Overrated","Jacqueline Govaert",2010-07-02,223573,7,false,1135229191,2026-02-17T10:18:57Z,"nederpop","Sony Music Entertainment",0.632,0.733,0,-4.075,1,0.0285,0.287,0.000151,0.778,0.602,120.008,4
spotify:track:7hR5toSPEgwFZ78jfHdANM,"Half of My Heart","Battle Studies","John Mayer",2009-11-13,250373,65,false,1135229191,2026-02-17T10:18:57Z,"singer-songwriter","Columbia",0.681,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.058,4
spotify:track:4lCv7b86sLynZbXhfScfm2,"Firework","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,227880,71,false,1135229191,2026-02-17T10:18:57Z,"pop","Capitol Records",0.639,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.648,124.075,4
spotify:track:2e2XwMMNEdERsHLpOg7aEM,"Russian Roulette","Rated R","Rihanna",2009-11-20,227533,0,true,1135229191,2026-02-17T10:18:57Z,"","Universal Music Group",0.48,0.486,6,-5.754,0,0.0447,0.046,0,0.107,0.265,80.051,4
spotify:track:7JOBOruigvX7FsIqMZ1zlE,"Love Is Everywhere","Colorblind","Alain Clark",2010,238773,5,false,1135229191,2026-02-17T10:18:57Z,"nederpop","8ball Music",0.676,0.689,1,-8.103,1,0.0341,0.0882,0,0.0705,0.555,115.058,4
spotify:track:05TronIbh97dC4yT7imoFc,"For Bitter Or Worse","For Bitter Or Worse","Anouk",2009-01-01,254893,40,false,1135229191,2026-02-17T10:18:57Z,"nederpop","[blank]",0.259,0.358,10,-8.799,0,0.0284,0.372,0,0.155,0.274,86.014,4
spotify:track:2T4u39au5RJzsulMUpRuVr,"Meet Me Halfway","THE E.N.D. (THE ENERGY NEVER DIES) [International Version]","Black Eyed Peas",2009-01-01,284373,0,false,1135229191,2026-02-17T10:18:57Z,"","Universal Music Group",0.798,0.629,11,-6.857,0,0.0735,0.00474,0.0000217,0.324,0.4,130,4
spotify:track:1u2YSU5ZG6YZKtQ2uVLxwh,"Love Dealer","Love Dealer (Featuring Justin Timberlake)","Esmée Denters;Justin Timberlake",2010-01-01,227533,0,false,1135229191,2026-02-17T10:18:57Z,"","Universal Music",0.919,0.751,6,-4.398,0,0.0957,0.463,0,0.207,0.886,124.031,4
spotify:track:08iG1WXmQOALjfkjOnoPnQ,"Waterkant","#1","Marco Borsato",2011-01-01,228600,0,false,1135229191,2026-02-17T10:18:57Z,"nederpop,hollands","Universal Music Group",0.31,0.333,11,-10.187,1,0.0289,0.754,0.000185,0.222,0.231,134.378,3
spotify:track:6s71DLT8oI1xcgpIt3fNQ6,"Love Keeps Calling","Ready to Dare","AnnaGrace",2010,211919,19,false,1135229191,2026-02-17T10:18:57Z,"","Sinuz Recordings",0.707,0.838,0,-6.78,0,0.0375,0.0598,0.0016,0.39,0.685,130.922,4
spotify:track:5jRE8yeRZHJKEPcn4rdoBg,"Wat Is Dromen","Totzoverder (Het Beste Van 3JS)","3JS",2013-01-25,233480,0,false,1135229191,2026-02-17T10:18:57Z,"hollands,nederpop,fado","Artist & Company",0.451,0.541,7,-11.855,1,0.0332,0.443,0.00065,0.205,0.501,171.875,4
spotify:track:1yYde3eFSBjHFoO6whhg0r,"High Places - Radio Edit","Singles Only","KANE",2011-01-01,224333,0,false,1135229191,2026-02-17T10:18:57Z,"nederpop","Universal Music, a division of Universal International Music BV",0.461,0.372,3,-10.2,1,0.0362,0.694,0,0.122,0.13,156.572,4
spotify:track:4zweVv3Wa6XgexhoUOzkYs,"Secrets","Waking Up","OneRepublic",2009-01-01,224693,0,false,1135229191,2026-02-17T10:18:57Z,"soft pop","Universal Music Group",0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,4
spotify:track:6CGXTNx0MsvLGAxU7gSHRe,"Sterrenstof","Sterrenstof","De Jeugd Van Tegenwoordig",2010-01-01,220946,31,true,1135229191,2026-02-17T10:18:57Z,"nederpop,hollands","Top Notch Music BV",0.714,0.79,5,-3.757,0,0.109,0.317,0.0000127,0.198,0.904,97.012,4
spotify:track:7rMTLPej6tXQ6TQdLVSzTD,"Magic (feat. Rivers Cuomo)","B.o.B Presents: The Adventures of Bobby Ray","B.o.B;Rivers Cuomo",2010-04-27,196133,47,false,1135229191,2026-02-17T10:18:57Z,"","Rebel Rock/Grand Hustle/Atlantic",0.549,0.932,8,-4.11,0,0.343,0.0127,0,0.347,0.787,82.439,4
spotify:track:74CRWolE5ys9xf30JTI3H2,"Use Somebody","Bells","Laura Jansen",2009-01-01,206266,36,false,1135229191,2026-02-17T10:18:57Z,"trance","Universal Music, a division of Universal International Music BV",0.489,0.281,2,-9.593,1,0.0328,0.901,0.000435,0.103,0.118,124.079,4
spotify:track:0NbOHgLybMPg0asuQYpzpD,"I'm In Love (I Wanna Do It) - Vocal Edit","Dance Top 100 Best Ever 3","Alex Gaudino",2011,172040,0,false,1135229191,2026-02-17T10:18:57Z,"","Cloud 9 Music",0.452,0.903,1,-2.266,0,0.12,0.0136,0.00000462,0.325,0.444,126.168,4
spotify:track:3BJSfgwHm79wGKYjLVQlR3,"Nein Mann - Radio Edit","SLAM! FM Presents Grand Slam! 2009 Volume 3 & 4","Laserkraft 3D",2011,228722,0,false,1135229191,2026-02-17T10:18:57Z,"","Cloud 9 Music",0.921,0.633,6,-8.946,1,0.187,0.0212,0.021,0.339,0.72,127.965,4
