Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3bqza6yXHT7b6JqbeyWpFD,"Engelbewaarder","Engelbewaarder","Marco Schuitmaker",2022-09-09,196384,0,false,dylan_sjo,2022-10-03T16:05:54Z,"hollands,nederpop","CDHamster",0.8,0.917,8,-4.823,1,0.0393,0.118,0,0.131,0.974,130.009,3
spotify:track:3vvLPQGF7y64yEkFVaOrRs,"Als Bij Ons D'n Haon Weer Kraait","Als Bij Ons D'n Haon Weer Kraait","Jan Biggel",2023-01-20,194296,39,false,dylan_sjo,2023-01-28T17:23:55Z,"hollands","Berk Music",0.874,0.858,1,-3.674,1,0.111,0.347,0,0.456,0.947,110.986,4
spotify:track:4UDiFzMK1EVnQgFezrF0jR,"We gingen met de bus rechtstreeks naar Tirol","We gingen met de bus rechtstreeks naar Tirol","Feestduo Die Twee",2022-12-03,209321,0,false,dylan_sjo,2023-02-01T17:10:07Z,"","TS Records",0.792,0.939,7,-3.473,1,0.0464,0.194,0,0.695,0.929,132.014,4
spotify:track:2WCAVPQD1cThC47XuKSPWM,"Malle Pietje","Malle Pietje","Rutger van Barneveld",2023-01-20,184838,32,false,dylan_sjo,2023-02-15T17:23:28Z,"hollands","Cornelis Music",0.707,0.975,2,-3.009,1,0.0541,0.0109,0,0.169,0.938,128.042,4
spotify:track:2nDJW460cU9l2UnblbiaRv,"Alleen Vannacht","Alleen Vannacht","Robert Pater",2023-02-24,176818,31,false,dylan_sjo,2023-03-31T13:51:27Z,"hollands","Berk Music",0.659,0.909,3,-4.065,1,0.0444,0.0691,0.000422,0.256,0.961,132.055,4
spotify:track:08OWm5MjaqXzEq0y3btOAw,"Tante Ria","Tante Ria","Ronnie Ruysdael",2023-01-24,181746,24,false,dylan_sjo,2023-03-31T13:51:40Z,"hollands","ronnie en thijs records",0.665,0.833,9,-7.186,0,0.0409,0.185,0,0.3,0.857,124.007,4
spotify:track:2wFh1RWU9aipi8lg8scljI,"Was Het Die Nacht","Was Het Die Nacht","Bertus Sipma",2023-02-27,173023,22,false,dylan_sjo,2023-05-11T07:31:57Z,"hollands","BHM Digital V.O.F.",0.753,0.843,2,-5.196,1,0.0742,0.0881,0,0.191,0.966,129.006,4
spotify:track:4dfcAShEiezY5K2IP33iOn,"Drink Rode Wijn","Drink Rode Wijn","Donny Ponsen",2020-01-10,210530,53,false,dylan_sjo,2023-06-07T20:22:16Z,"hollands","Smaragd Music",0.554,0.74,8,-7.534,1,0.0494,0.115,0,0.317,0.697,179.952,4
spotify:track:7FyKQ97NF1aYuvvQxh3JEW,"Vergeef Me (Het Liep Uit De Hand)","Vergeef Me (Het Liep Uit De Hand)","John West",2023-03-31,186854,31,false,dylan_sjo,2023-06-07T20:31:23Z,"hollands","Cornelis Music",0.543,0.839,0,-5.668,1,0.133,0.226,0,0.491,0.896,196.08,4
spotify:track:7v0sXJDueMuTg86sP80sG4,"Lilluke Linda","Lilluke Linda","Jan Biggel",2023-04-07,166289,36,false,dylan_sjo,2023-06-07T20:32:39Z,"hollands","Berk Music",0.794,0.889,6,-2.532,1,0.138,0.0485,0,0.309,0.913,130.028,4
spotify:track:71t1TOJ70nHFxmzPhOP49n,"Naar de Playa","Naar de Playa","Frans Bauer",2023-07-14,152056,21,false,dylan_sjo,2023-07-20T06:43:37Z,"hollands,nederpop","NRGY Music",0.707,0.91,4,-5.161,0,0.0401,0.0133,0.000885,0.212,0.847,124.026,4
spotify:track:6dgkHkbtXg4mGwRPJiE1LV,"Van Goes Tot Purmerend","Van Goes Tot Purmerend","Jan Smit;Marco Schuitmaker",2023-08-22,201363,57,false,dylan_sjo,2023-10-12T17:42:17Z,"hollands,nederpop","CTM Vosound",0.743,0.857,2,-5.207,1,0.0789,0.198,0,0.0447,0.808,132.065,4
spotify:track:6DtydqL75Q6YkdrLQpLKhH,"El Bandido","El Bandido","Robert Pater",2023-08-11,190384,29,false,dylan_sjo,2023-10-12T17:43:45Z,"hollands","Berk Music",0.76,0.818,0,-5.158,1,0.0897,0.104,0.0000252,0.147,0.837,130.1,4
spotify:track:45mNxHvtJXHvwqO1ikU7xM,"Nog Een Keertje","Nog Een Keertje","Frank Verkooyen",2023-08-09,210519,26,false,dylan_sjo,2023-10-12T17:46:06Z,"hollands","TeamNL Music",0.75,0.882,9,-4.677,1,0.0331,0.0827,0,0.132,0.964,121.036,3
spotify:track:7KFiTFjBeCugjzd8GRxrei,"Van M'n Biertje Blijf Je Af","Van M'n Biertje Blijf Je Af","Peter Beense",2022-07-06,198387,39,false,dylan_sjo,2023-10-12T18:37:12Z,"hollands","PB Party Sound",0.638,0.96,10,-3.353,0,0.153,0.174,0.0000736,0.142,0.623,120.135,4
spotify:track:4GiKcdCtAJ1zjkU9JWLTAx,"Jouw Liefste Wens","Jouw Liefste Wens","Jeroen Van Zelst",2023-05-05,207618,46,false,dylan_sjo,2023-10-16T18:02:21Z,"hollands","Berk Music",0.772,0.962,2,-2.644,1,0.0366,0.111,0,0.318,0.963,132.974,4
spotify:track:5V7RYXthvWmGIn5TpWI7rM,"Geef Mij R 2","Tuttie Spaghettie","Jettie Pallettie",2010-01-08,175000,29,false,dylan_sjo,2023-12-04T16:19:29Z,"hollands","Captain Rob Records",0.79,0.916,5,-4.54,1,0.0348,0.129,0,0.105,0.966,135.089,4
spotify:track:4Sb8LTnQZVMiqJHdUy9B4B,"Jou Herken Ik Met Gesloten Ogen","Het Beste Van","Dirk Meeldijk",2013-10-04,179000,35,false,dylan_sjo,2024-01-16T19:30:11Z,"hollands","Berk Music",0.48,0.789,2,-6.652,1,0.0422,0.0464,0,0.386,0.588,143.016,4
spotify:track:2DWIwVU9cYKIpadO87w1qY,"Ik Laat Je Nooit Meer Gaan","Dromen","Sander Kwarten",2015-06-19,191053,41,false,dylan_sjo,2024-01-22T19:51:10Z,"hollands","CNR Music",0.763,0.949,1,-3.78,1,0.0803,0.304,0.00000847,0.0895,0.832,134.001,4
spotify:track:3BkY8cZl5V6MFxQAxtLTQm,"Jaren Komen Jaren Gaan","Jaren Komen Jaren Gaan","Robert Pater",2023-12-29,173906,32,false,dylan_sjo,2024-01-22T20:04:37Z,"hollands","Berk Music",0.806,0.912,8,-3.985,1,0.036,0.344,0.00000645,0.251,0.965,128.038,4
spotify:track:1ct2bvD0GN0zHGxKJvToQG,"Bonita","Bonita","Wilbert Pigmans",2024-01-05,177230,29,false,dylan_sjo,2024-01-22T20:09:29Z,"hollands","Berk Music",0.73,0.991,8,-2.875,0,0.0502,0.141,0.0000105,0.324,0.676,130.093,4
spotify:track:5qFZg7EFHunqo78JB088TG,"Hobbelen","Hobbelen","Wesly Bronkhorst",2023-10-06,183831,50,false,dylan_sjo,2024-01-22T20:16:56Z,"hollands","NRGY Music",0.674,0.801,11,-4.929,1,0.0549,0.217,0,0.244,0.69,126.974,4
spotify:track:6en7ognvoOwqtTqfZSlOit,"Waarom Leef Je Nog In Mijn Hoofd","Waarom Leef Je Nog In Mijn Hoofd","Sander Kwarten",2020-08-28,191651,37,false,dylan_sjo,2024-01-23T19:43:59Z,"hollands","Cornelis Music",0.769,0.838,11,-6.14,1,0.0473,0.117,0.0017,0.365,0.86,124.003,4
spotify:track:2XHOHNrBilFKbWmmWvFs4J,"Kom In M'n Armen","Kom In M'n Armen","Donny Ponsen",2023-01-27,190729,36,false,dylan_sjo,2024-02-25T16:09:12Z,"hollands","Smaragd Music",0.743,0.857,10,-3.686,1,0.049,0.314,0,0.334,0.917,128.029,4
spotify:track:2AeifjAARfVl2jixZDgmkD,"Ik Leef Mijn Eigen Ik","Ik Leef Mijn Eigen Ik","William Burg",2023-11-10,208260,22,false,dylan_sjo,2024-03-05T21:14:41Z,"hollands","Hit It! Music",0.537,0.956,8,-1.811,1,0.0358,0.276,0,0.264,0.892,172.022,4
spotify:track:4xTjO1NgHBEbINFUQ9Kgao,"Zoet, Zout, Zuur","Zoet, Zout, Zuur","Robert van Hemert",2023-05-19,180778,61,false,dylan_sjo,2024-03-05T21:15:19Z,"hollands","Cornelis Music",0.577,0.882,9,-4.056,1,0.0505,0.0172,0,0.0697,0.637,136.168,4
spotify:track:6rfYcmnRU5dk4E8Jiku3qQ,"Huis Op De Wolken","Huis Op De Wolken","Joy Woelders",2024-01-05,178426,26,false,dylan_sjo,2024-03-28T12:22:55Z,"hollands","CDHamster",0.711,0.964,5,-3.992,1,0.037,0.0863,0.0000598,0.312,0.964,135.028,4
spotify:track:09cswrDjJqKzNxomjftD5S,"Schaam Je Voor Je Tranen Niet","Schaam Je Voor Je Tranen Niet","Marco Schuitmaker",2024-03-29,177159,17,false,dylan_sjo,2024-03-29T14:51:49Z,"hollands,nederpop","Dino Music",0.706,0.879,0,-5.216,1,0.0353,0.0439,0.0000044,0.163,0.955,132.008,4
spotify:track:3YIKnSUkzpThvCbdMXZlxd,"RiTiTi Polka","RiTiTi Polka","Crazy Accordeons",2024-05-03,154687,40,false,dylan_sjo,2024-05-15T05:31:15Z,"hollands,polka","Berk Music",0.778,0.963,10,-3.974,1,0.0977,0.267,0,0.102,0.924,135.028,4
spotify:track:40a6NAAIlG33ZmKdI1JSxO,"Op Een Dag (Gaan We Allemaal Naar De Hemel)","Op Een Dag (Gaan We Allemaal Naar De Hemel)","Nelis Leeman;Ferry de Lits",2024-04-26,147656,23,false,dylan_sjo,2024-06-07T17:09:59Z,"hollands","Berk Music",0.755,0.878,1,-4.378,1,0.0744,0.369,0,0.0483,0.797,125.927,4
spotify:track:1GkaioqxI6kq8MGhvM40vJ,"Zeg me wie","Zeg me wie","Henk Bernard",2024-04-12,225949,24,false,dylan_sjo,2024-06-14T16:07:33Z,"hollands","NRGY Music",0.596,0.969,9,-4.294,0,0.327,0.107,0,0.0632,0.296,130.129,4
spotify:track:6jSvbOJNCvgeTBQS0LVlRk,"Van Brabant naar Bordeaux","Van Brabant naar Bordeaux","Frans Bauer;Kafke",2024-04-19,182382,57,false,dylan_sjo,2024-06-27T16:13:05Z,"hollands,nederpop","NRGY Music",0.797,0.931,9,-3.007,1,0.0369,0.116,0,0.134,0.963,134.974,4
spotify:track:1WnSszjfLVZUTDPS57LkO6,"Tranen Zijn Niet Alleen Om Te Huilen","Tranen Zijn Niet Alleen Om Te Huilen","Robert Pater",2024-01-19,179533,24,false,dylan_sjo,2024-06-27T19:49:48Z,"hollands","Berk Music",0.715,0.956,9,-4.041,1,0.0573,0.0951,0,0.178,0.965,131.978,4
spotify:track:2GLSRL3sIOQR5TTppRqkjj,"Suavemente, Dans Met Mij","Suavemente, Dans Met Mij","Gerard Palts;Trafassi",2024-07-19,190476,48,false,dylan_sjo,2024-08-08T07:15:36Z,"hollands,champeta","Hit It! Music",0.721,0.961,7,-2.631,1,0.267,0.0828,0,0.105,0.724,123.895,4
spotify:track:563vlJ4OHFq7iGGVP4xQX4,"Speel Niet Met Vuur","Speel Niet Met Vuur","Levi Lenting",2024-04-26,188409,24,false,dylan_sjo,2024-08-16T19:35:39Z,"hollands","CDHamster",0.683,0.838,2,-5.792,1,0.0542,0.229,0,0.233,0.836,132.062,4
spotify:track:1hKqHdaqJk3RqZ64P9xNHc,"Op De Vijfde Rij","Op De Vijfde Rij","Dora",2024-07-19,171692,36,false,dylan_sjo,2024-10-09T17:05:16Z,"hollands","CDHamster",0.794,0.961,5,-2.909,1,0.0339,0.183,0.00000623,0.666,0.964,130.054,4
spotify:track:56x8TdbbAo6KHvToVEQ9vD,"Ladder Naar De Hemel","Ladder Naar De Hemel","Jeroen Van Zelst",2024-09-06,189569,40,false,dylan_sjo,2024-10-27T16:13:22Z,"hollands","Berk Music",0.769,0.931,8,-4.047,1,0.0328,0.225,0,0.139,0.963,130.018,4
spotify:track:4gLQhuSCTiIMeR9nIKXEg0,"Juanita","Juanita","Django Wagner",2024-09-20,216263,39,false,dylan_sjo,2024-11-09T08:23:57Z,"hollands","Berk Music",0.526,0.877,10,-4.125,1,0.0594,0.218,0.00000157,0.221,0.81,193.946,4
spotify:track:1o8DqyL6SHzOLR4pBJEI5o,"Ik Doe Wat Ik Doe","Ik Doe Wat Ik Doe","Yosee",2024-08-09,169335,18,false,dylan_sjo,2024-11-22T12:10:22Z,"hollands","D.E.A. Records",0.72,0.741,9,-5.758,1,0.0402,0.168,0,0.293,0.923,131.081,4
spotify:track:2kBWWPFDTJ1lmFBYVfdjht,"Ik Ben Een Dromer","Ik Ben Een Dromer","Manuel",2024-11-15,174609,45,false,dylan_sjo,2024-12-13T09:40:57Z,"hollands","CDHamster",0.714,0.868,6,-5.08,1,0.0366,0.0515,0.0000186,0.286,0.96,130.002,4
spotify:track:4BRRrEcd76TSrFmk9YufoN,"Laat Me","Laat Me","Sander Kwarten",2024-02-02,189368,38,false,dylan_sjo,2025-01-24T11:48:49Z,"hollands","Cornelis Music",0.72,0.93,7,-3.475,0,0.121,0.2,0,0.252,0.636,120.042,4
spotify:track:2kxH1XMnceTTSNQLexMxnb,"Vergeef Me","Vergeef Me","Marco Schuitmaker",2024-11-08,197307,11,false,dylan_sjo,2025-02-14T07:19:43Z,"hollands,nederpop","Dino Music",0.703,0.825,0,-5.555,1,0.0362,0.0722,0,0.0644,0.89,129.983,4
spotify:track:48xe6ZQrASG371JErqVAhP,"Verboden Liefde","Verboden Liefde","Henk Damen",2025-02-21,184306,34,false,dylan_sjo,2025-04-16T10:13:35Z,"hollands","NRGY Music",0.726,0.938,8,-3.851,1,0.0518,0.142,0,0.309,0.924,125.919,4
spotify:track:4Thwkrx5Qf6sCskcEy4ucF,"Wat Zou Ik Daarvoor Moeten Doen","Wat Zou Ik Daarvoor Moeten Doen","Marco Schuitmaker",2025-05-22,189782,37,false,dylan_sjo,2025-05-30T17:24:39Z,"hollands,nederpop","Dino Music",0.677,0.889,9,-5.206,1,0.038,0.169,0,0.136,0.677,137.967,4
spotify:track:6PO8kt1r1k0f4yJkNUEPTz,"Altijd Altijd 2.0","Altijd Altijd 2.0","Jaman",2025-03-07,188769,37,false,dylan_sjo,2025-08-08T20:38:47Z,"hollands","Jaman Music",0.733,0.896,2,-6.883,1,0.0363,0.181,0,0.312,0.912,130.023,4
spotify:track:1068pajBnU9TzDLktx4SVT,"1000 vragen","1000 vragen","Sander Kwarten",2025-05-02,166091,49,false,dylan_sjo,2025-10-03T16:57:32Z,"hollands","Cornelis Music",0.852,0.89,1,-7.305,1,0.0469,0.0103,0.000029,0.246,0.967,124.043,4
