Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1VdQkGrUNJTqMkWlROP8mS,"Hakuna Matata","Rhythm Of The Pride Lands","Lebo M.;Jimmy Cliff",1995-01-01,264293,37,false,qmusicnl,2025-06-22T19:41:17Z,"reggae,rocksteady,roots reggae","Walt Disney Records",0.61,0.763,8,-8.223,1,0.111,0.0747,0.00000778,0.33,0.83,79.346,4
spotify:track:7sMx7mu0VxhEcrfATmLok6,"Leef Nu Het Kan","Leef (Deluxe Edition)","Jan Smit",2010,181120,51,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","CTM Vosound",0.758,0.673,2,-4.233,1,0.0455,0.352,0,0.0444,0.802,130.032,4
spotify:track:5R8dQOPq8haW94K7mgERlO,"Poker Face","The Fame","Lady Gaga",2008-01-01,237200,81,true,qmusicnl,2025-06-22T19:41:17Z,"art pop,pop","Interscope",0.851,0.806,4,-4.618,1,0.0787,0.119,0.00000172,0.121,0.774,119.001,4
spotify:track:1laM9C2QIGYC9X1aNRZQv7,"Dr. Bernhard - Bekend van Bonnie St. Claire & Ron Brandsteder","Zing Maar Mee deel 4 (Karaoke)","Zing Maar Mee",2013-10-01,216000,18,false,qmusicnl,2025-06-22T19:41:17Z,"hollands","Berk Music",0.615,0.441,4,-18.104,0,0.0311,0.00162,0.819,0.273,0.857,129.99,4
spotify:track:3YqAKZijgdUWi2Guimw7lD,"Rave On - Radio Mix","The Best Of Paul Elstak Top 20","Paul Elstak",2011-04-29,203946,0,false,qmusicnl,2025-06-22T19:41:17Z,"happy hardcore,gabber,hardcore,hardstyle,hardcore techno,frenchcore","Cloud 9 Dance",0.561,0.978,3,-4.481,0,0.0554,0.087,0.0533,0.388,0.486,166.867,4
spotify:track:4S1VYqwfkLit9mKVY3MXoo,"Forever Young","Forever Young","Alphaville",1984,226706,84,false,qmusicnl,2025-06-22T19:41:17Z,"synthpop","WM Germany",0.489,0.482,9,-9.466,0,0.0275,0.417,0.00227,0.235,0.33,136.803,4
spotify:track:4F9t6fRdwW07KU9A8kbGJP,"Ja Jij","Ja Jij","Joe Stagiair van de Show",2022-10-14,160884,7,false,qmusicnl,2025-06-22T19:41:17Z,"hollands","Dino Music",0.523,0.822,5,-5.67,0,0.0696,0.167,0,0.877,0.729,203.897,4
spotify:track:2Mpj1Ul5OFPyyP4wB62Rvi,"Survivor","Survivor","Destiny's Child",2001-05-01,254026,70,false,qmusicnl,2025-06-22T19:41:17Z,"","Columbia",0.514,0.911,1,-2.027,0,0.41,0.0559,0,0.775,0.619,161.109,4
spotify:track:0DBCfqAcsiQAonBXMD50cA,"Zwevend naar 't geluk","De nieuwe van....","Jannes",2009-07-31,218880,50,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","CNR Entertainment",0.633,0.712,8,-5.736,1,0.0314,0.371,0.00108,0.105,0.399,75.001,4
spotify:track:015p8TgFahkz0viuux9YGJ,"Eins Zwei Polizei - Albm Version","Was Ist Das","Mo-Do",1995-01-01,313426,1,false,qmusicnl,2025-06-22T19:41:17Z,"eurodance,europop","Plastika",0.712,0.946,4,-11.8,0,0.0321,0.0127,0.253,0.419,0.983,144.885,4
spotify:track:5zYvDoduKfpKgkHVOqUxuq,"Wie Kan Mij Vertellen...","Wijzer (Luxe Editie - Live In Ahoy)","André Hazes Jr.",2017-12-08,186811,2,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","Dino Music, a label and trademark of 8ball Music BV",0.479,0.757,6,-6.565,0,0.0402,0.155,0,0.156,0.691,122.042,4
spotify:track:1PfRjUiACUoB5HoxbU9M7P,"You'll Never Walk Alone","One Hour Of Golden Songs","Lee Towers",1984,210240,39,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","CNR Music",0.351,0.268,10,-16.205,1,0.0307,0.611,0.0956,0.255,0.143,78.39,4
spotify:track:0DDcpc9ImOsGUWupRj2xu5,"Adrenaline","Adrenaline","Kris Kross Amsterdam;Ronnie Flex;Zoë Tauran",2022-09-15,148721,23,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","Cloud 9 Digital",0.741,0.727,7,-4.835,0,0.155,0.0231,0,0.121,0.716,150.061,4
spotify:track:1H5VQuShs4qfwBXyHF0PeH,"Narcotic - Radio Edit","Narcotic","Liquido",1998-07-10,236150,58,false,qmusicnl,2025-06-22T19:41:17Z,"","Liquido Music",0.617,0.607,1,-7.015,1,0.0231,0.000876,0.0701,0.0918,0.446,102.068,4
spotify:track:0gsl92EMIScPGV1AU35nuD,"All By Myself","Falling into You","Céline Dion",1996-03-11,312306,71,false,qmusicnl,2025-06-22T19:41:17Z,"variété française","Columbia",0.344,0.325,11,-10.005,0,0.0287,0.35,0.0223,0.0686,0.0775,118.515,4
spotify:track:2QwAzwjpruvSZ83t7wlZVD,"Spijt Is Voor Later","Spijt Is Voor Later","Martin Morero",2024-12-13,164573,29,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","Dino Music",0.565,0.84,7,-4.591,1,0.0432,0.0244,0,0.168,0.767,154.813,4
spotify:track:6I9VzXrHxO9rA9A5euc8Ak,"Toxic","In The Zone","Britney Spears",2003-11-13,198800,86,false,qmusicnl,2025-06-22T19:41:17Z,"pop","Jive",0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4
spotify:track:29FNeqjOV2kPWGS55qhtGB,"Money, Money, Money","ABBA Gold","ABBA",2008-01-01,186786,66,false,qmusicnl,2025-06-22T19:41:17Z,"","Polar Music International AB",0.756,0.741,9,-6.426,0,0.0364,0.43,0.00113,0.0807,0.691,120.445,4
spotify:track:7mvxl7tRdYZsJ9jxgIJrVa,"Aan De Kust","Hier - Het Beste Van 20 Jaar BLØF","BLØF",2012-01-01,213040,0,false,qmusicnl,2025-06-22T19:41:17Z,"nederpop,hollands","Universal Music, a division of Universal International Music BV",0.585,0.529,7,-7.551,1,0.0465,0.549,0,0.118,0.328,80.79,4
spotify:track:6MPTmoLt4IaL1XKRgKER4I,"Daddy DJ","Best Of Dance Compilation Tracks, Vol. 14","Daddy DJ",2017-04-09,218360,37,false,qmusicnl,2025-06-22T19:41:17Z,"eurodance","OGC Music",0.693,0.888,0,-9.64,0,0.0305,0.0767,0.0886,0.17,0.692,134.992,4
spotify:track:1H5IfYyIIAlgDX8zguUzns,"Suspicious Minds","From Elvis in Memphis","Elvis Presley",1969-06-17,263135,75,false,qmusicnl,2025-06-22T19:41:17Z,"rockabilly,rock-and-roll","RCA/Legacy",0.487,0.382,7,-10.889,1,0.0309,0.0422,0.00000474,0.411,0.714,116.557,4
spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"Timber","Global Warming: Meltdown (Deluxe Version)","Pitbull;Kesha",2012,204134,85,false,qmusicnl,2025-06-22T19:41:17Z,"","Mr.305/Polo Grounds Music/RCA Records",0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,4
spotify:track:3kkb0mHyZJTFGrzaUscnkh,"Jouw Blik","Jouw Blik","John West",2012,219640,57,false,qmusicnl,2025-06-22T19:41:17Z,"hollands","Cornelis Music",0.727,0.773,2,-5.439,1,0.0383,0.0994,0.00000634,0.202,0.849,100.996,4
spotify:track:1YYhDizHx7PnDhAhko6cDS,"Take Me Home, Country Roads - Original Version","Poems, Prayers and Promises","John Denver",1971,193937,77,false,qmusicnl,2025-06-22T19:41:17Z,"folk","RCA/Legacy",0.462,0.395,9,-9.376,1,0.0264,0.758,0,0.121,0.625,82.259,4
spotify:track:4rHIGjDTXXL9Eudf3YF036,"Drank & Drugs","New Wave","Lil Kleine;Ronnie Flex",2015-04-07,145978,1,true,qmusicnl,2025-06-22T19:41:17Z,"nederpop","Top Notch Music BV",0.923,0.742,11,-5.047,0,0.0495,0.0494,0.0000179,0.0829,0.784,120.038,4
spotify:track:6Gi9kARtOGUMIehk3n70OU,"Damn (I Think I Love You)","Bullet Proof","K-otic",2001-05-30,227866,35,false,qmusicnl,2025-06-22T19:41:17Z,"","Jive",0.516,0.84,7,-3.782,1,0.0396,0.0364,0,0.122,0.458,83.973,4
spotify:track:52TTcNvJmbUJqo1IQWG3H3,"Een Beetje Verliefd","Samen Met Dré","Andre Hazes;Karin Bloemen",2007-01-01,254266,27,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","EMI HOLLAND",0.576,0.622,0,-5.038,1,0.0236,0.54,0,0.0933,0.315,98.945,3
spotify:track:0hv6ku4431kPrjbpBBspw3,"Animals - Original Mix","Animals","Martin Garrix",2013-07-01,304228,0,false,qmusicnl,2025-06-22T19:41:17Z,"edm,progressive house,electronica","Spinnin' Records",0.675,0.868,1,-6.36,1,0.0392,0.00107,0.715,0.374,0.0376,128.007,4
spotify:track:1Lc6PrYjb7hC49SgLsQKh9,"Het Bananenlied","Het Bananenlied","De Boswachters",2008,189026,0,false,qmusicnl,2025-06-22T19:41:17Z,"hollands","Berk Music",0.638,0.841,11,-7.042,1,0.0309,0.104,0,0.834,0.92,122.507,4
spotify:track:5XcZRgJv3zMhTqCyESjQrF,"Poison","Trash","Alice Cooper",1989-07-25,269712,73,false,qmusicnl,2025-06-22T19:41:17Z,"glamrock,hardrock,glam-metal,proto-punk,classic rock","Epic",0.28,0.908,2,-5.509,0,0.109,0.0327,0.00000885,0.18,0.26,118.698,4
spotify:track:28hEtjNvlDhtb38fgXsLRa,"Más Más Más","Más Más Más","Rolf Sanchez",2020-07-17,154332,19,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","8ball Music",0.762,0.809,0,-6.155,1,0.0658,0.0954,0,0.291,0.367,119.944,4
spotify:track:1f6h8Pc8si9eP9p2RcW4qm,"Captain Jack","Captain Jack","Vieze Jack",2016-01-08,189600,0,false,qmusicnl,2025-06-22T19:41:17Z,"hollands","Berk Music",0.622,0.946,4,-2.644,1,0.0971,0.0984,0.0000457,0.364,0.687,149.965,4
spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,"Careless Whisper","Ladies And Gentlemen... The Best Of George Michael","George Michael",1998-11-09,300106,8,false,qmusicnl,2025-06-22T19:41:17Z,"","Sony Music Entertainment",0.574,0.628,2,-8.815,0,0.036,0.13,0,0.271,0.803,153.119,4
spotify:track:1IWzfq3sLedGQ3fb2hAMBA,"Rhythm Is A Dancer","The Madman's Return","SNAP!",1992-01-01,332229,3,false,qmusicnl,2025-06-22T19:41:17Z,"eurodance","BMG Rights Management GmbH",0.757,0.651,9,-14.916,0,0.0333,0.214,0.261,0.0902,0.861,124.368,4
spotify:track:3mafhqH8nGsvyZTN86IEOc,"Je Blik Richting Mij","Je Blik Richting Mij","Bankzitters",2022-02-11,145502,0,false,qmusicnl,2025-06-22T19:41:17Z,"nederpop","708707 Records DK",0.84,0.604,8,-10.841,0,0.118,0.00516,0,0.109,0.587,79.996,4
spotify:track:5JjdJK0uGRUk4skRTuQdUZ,"Private Dancer - 2015 Remaster","Private Dancer (30th Anniversary Issue)","Tina Turner",1984-05-29,434373,57,false,qmusicnl,2025-06-22T19:41:17Z,"","Parlophone UK",0.587,0.572,2,-9.656,1,0.0412,0.363,0.0883,0.0914,0.472,115.464,4
spotify:track:71cEGt2SrA5toSCCTVpLMU,"Played-A-Live (The Bongo Song) - Radio Edit","Played-A-Live (The Bongo Song)","Safri Duo",2000-01-01,200333,64,false,qmusicnl,2025-06-22T19:41:17Z,"elektronisch klassiek","Universal Music A/S",0.594,0.996,8,-6.993,0,0.0633,0.0738,0.937,0.956,0.349,138.01,4
spotify:track:72PEd2qwD5t0p6MIj4i5HG,"Zing-Vecht-Huil-Bid-Lach-Werk En Bewonder","Favorieten Expres","Ramses Shaffy",2018-04-27,229426,27,false,qmusicnl,2025-06-22T19:41:17Z,"nederpop,hollands","Universal Music, a division of Universal International Music BV",0.608,0.491,11,-9.668,1,0.0373,0.703,0.00000572,0.0894,0.4,129.063,4
spotify:track:0hrBpAOgrt8RXigk83LLNE,"The Sign","The Sign","Ace of Base",1993-12-24,191240,76,false,qmusicnl,2025-06-22T19:41:17Z,"eurodance,europop","Playground Music",0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,4
spotify:track:3uVStmfnvh0lT4ispLGvt5,"Rosanne","Vandaag","Nick & Simon",2007,159866,0,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","Artist & Company",0.702,0.747,1,-4.668,1,0.0283,0.14,0,0.102,0.962,96.996,4
spotify:track:67HKtdqchK0rmODxsBeWT8,"Can You Feel The Love Tonight","Love Songs","Elton John",1995-11-06,240000,57,false,qmusicnl,2025-06-22T19:41:17Z,"","EMI",0.298,0.366,10,-9.258,1,0.0307,0.815,0.000817,0.0976,0.152,122.451,4
spotify:track:2GYHyAoLWpkxLVa4oYTVko,"Alors on danse - Radio Edit","Cheese","Stromae",2010-01-01,206066,80,false,qmusicnl,2025-06-22T19:41:17Z,"franse pop","Universal Music Distributed Labels",0.79,0.593,1,-9.204,0,0.0776,0.0983,0.00202,0.065,0.72,119.958,4
spotify:track:424Blek9ClYC97FV3muHqV,"Ik Heb De Hele Nacht Liggen Dromen","Niemand Anders","Wolter Kroes",2000,248093,51,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","Red Bullet",0.739,0.838,0,-7.763,0,0.0526,0.0953,0,0.0751,0.733,137.017,4
spotify:track:6A9mKXlFRPMPem6ygQSt7z,"Three Little Birds","Exodus (Deluxe Edition)","Bob Marley & The Wailers",1977-06-03,180266,2,false,qmusicnl,2025-06-22T19:41:17Z,"reggae,roots reggae","Tuff Gong",0.814,0.482,9,-10.493,1,0.0588,0.0111,0.00000157,0.0476,0.615,148.404,4
spotify:track:7Kb8MVNerAwo0UYizS458r,"Uit Elkaar","Uit Elkaar","Yes-R",2008-02-15,203133,53,false,qmusicnl,2025-06-22T19:41:17Z,"nederpop,hollands","LASER [BNL]",0.669,0.669,4,-8.135,1,0.132,0.355,0,0.105,0.566,169.746,4
spotify:track:1vW6LFJDfew5Tg3FyMfw1R,"Sing","Sing","Nakatomi",1996,242933,0,false,qmusicnl,2025-06-22T19:41:17Z,"happy hardcore,gabber","Violent Records/Violent Music BV",0.608,0.955,4,-6.115,1,0.053,0.186,0.00919,0.0925,0.479,171.465,4
spotify:track:7BBVqpncgLQxUX2vU0GAM7,"Met De Vlam In De Pijp","Zingende Wielen","Henk Wijngaard",1978-10-25,188525,52,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,polka,nederpop","Telstar",0.751,0.841,0,-8.719,1,0.0484,0.231,0,0.124,0.872,97.883,4
spotify:track:7dzUZec5MnWMyQnk5klnKR,"Grace Kelly","Life in Cartoon Motion","MIKA",2007-02-05,187733,60,false,qmusicnl,2025-06-22T19:41:17Z,"","Casablanca Records/Island UK",0.671,0.82,0,-5.796,1,0.048,0.0194,0.0133,0.361,0.685,122.361,4
spotify:track:1gw0YCogZvwqh39aCj7ksZ,"Waarom Nou Jij - Radio Edit","Onderweg","Marco Borsato",2002,244800,46,false,qmusicnl,2025-06-22T19:41:17Z,"nederpop,hollands","Universal Music, a division of Universal International Music BV",0.429,0.509,11,-7.933,0,0.0292,0.144,0,0.141,0.261,140.138,4
spotify:track:0J2p4KYdr6Mg4ET6JPlbe1,"Super Trouper","Super Trouper","ABBA",1980,252853,76,false,qmusicnl,2025-06-22T19:41:17Z,"","Polar Music International AB",0.764,0.626,0,-8.274,1,0.0288,0.457,0.00000635,0.201,0.961,118.34,4
spotify:track:4tS8xQfyPGc7f4lJ1JP6BX,"A Whole New World (Aladdin's Theme)","Passion","Peabo Bryson;Regina Belle",1993-01-31,243493,58,false,qmusicnl,2025-06-22T19:41:17Z,"quiet storm","Columbia",0.516,0.32,2,-10.487,1,0.0303,0.627,0,0.144,0.131,107.894,4
spotify:track:4RxzgZMbYLLnLYaW00Wv4q,"Ik Neem Je Mee","Deze Wereld Is Van Jou","Gers Pardoel",2011-01-01,217760,56,false,qmusicnl,2025-06-22T19:41:17Z,"nederpop,hollands","Top Notch Music BV",0.701,0.66,3,-7.476,1,0.248,0.184,0,0.115,0.389,62.55,4
spotify:track:6r2BECwMgEoRb5yLfp0Hca,"Born This Way","Born This Way (Special Edition)","Lady Gaga",2011-01-01,260252,69,false,qmusicnl,2025-06-22T19:41:17Z,"art pop,pop","Interscope",0.587,0.828,11,-5.108,1,0.161,0.00327,0,0.331,0.493,123.907,4
spotify:track:2yZsKCORtOmuEa5GpNnORo,"Alles Of Niets","Linda Roos & Jessica","Linda Roos & Jessica",2006-01-01,208026,0,false,qmusicnl,2025-06-22T19:41:17Z,"nederpop,hollands","DINO MUSIC BV",0.691,0.763,0,-10.214,1,0.0345,0.162,0,0.291,0.806,105.014,4
spotify:track:4u8IPU322yG7mNrqv89GGL,"Hey Sexy Lady","Lucky Day","Shaggy;Brian & Tony Gold",2002-10-29,199893,73,false,qmusicnl,2025-06-22T19:41:17Z,"reggae,dancehall","Geffen",0.957,0.554,3,-6.618,0,0.0669,0.00529,0.00179,0.249,0.642,101.784,4
spotify:track:7sMiAsN8uflzCMF4wP77l1,"Zeg Maar Niets Meer - Remastered","Live - In Concertgebouw Amsterdam 1982","Andre Hazes",2015-07-03,166853,30,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","Universal Music, a division of Universal International Music BV",0.36,0.789,7,-7.69,1,0.0403,0.159,0.00000193,0.912,0.303,95.147,3
spotify:track:1GCbc1vpkZA2zhjsSFhmHT,"Fuck You","It's Not Me, It's You","Lily Allen",2009-01-26,219893,59,true,qmusicnl,2025-06-22T19:41:17Z,"","Parlophone UK",0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,4
spotify:track:54zA2yGRXwvSvTs1UyOuQw,"Ticket To The Tropics","Love Is In Your Eyes","Gerard Joling",1985-10-18,334000,42,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","YAYA",0.356,0.625,9,-8.835,0,0.052,0.231,0.000187,0.316,0.374,171.502,4
spotify:track:5ETofZQAgToMKCaCXE6FGF,"Twilight Zone - Original Mix","Get Ready","2 Unlimited",1992-02-24,246675,0,false,qmusicnl,2025-06-22T19:41:17Z,"eurodance,hiphouse","Byte Records",0.709,0.907,6,-12.405,1,0.0452,0.0631,0.00184,0.138,0.746,127.903,4
spotify:track:78VsUmTG1vpG8Qxj0v159t,"Het Land Van - Live","Het Land Van","Lange Frans;Baas B",2005-11-24,262728,0,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","Walboomers Music",0.462,0.619,6,-8.507,0,0.08,0.801,0.00000482,0.946,0.765,150.426,4
spotify:track:2GMJRFm2WT5Yj79So2SDmp,"We Are The Champions - 2011 Remaster","Greatest Hits (2011 Remaster)","Queen",1981-10-26,186920,0,false,qmusicnl,2025-06-22T19:41:17Z,"classic rock,rock,glamrock","Queen Productions Ltd.",0.482,0.485,10,-6.914,1,0.0293,0.405,0,0.108,0.18,94.685,3
spotify:track:0K6toXngdpY4cVxRQWKkcq,"De Woonboot","De Woonboot","Stef Ekkel",2011-10-11,269093,0,false,qmusicnl,2025-06-22T19:41:17Z,"hollands","Berk Music",0.621,0.592,7,-7.723,1,0.0369,0.286,0,0.371,0.447,97.394,3
spotify:track:48vlTTvosBO3rErgxYKxxR,"One Way or Another (Teenage Kicks)","One Way or Another (Teenage Kicks)","One Direction",2013-02-17,157293,0,false,qmusicnl,2025-06-22T19:41:17Z,"","Syco Music UK",0.489,0.867,4,-3.121,0,0.071,0.025,0,0.586,0.409,162.131,4
spotify:track:6APJSbYZH6d6MW9RpqFNTv,"I Save The Day","Time","Roberto Jacketti & The Scooters",1984,192413,41,false,qmusicnl,2025-06-22T19:41:17Z,"nederpop,hollands","CNR Music",0.698,0.729,0,-9.823,1,0.0491,0.363,0,0.13,0.83,110.771,4
spotify:track:76ikfBK8uCzlSmhlYKQMLm,"Ik Wil Niet Dat Je Liegt","ParaCDmol","Paul de Leeuw",1994-01-01,235466,0,false,qmusicnl,2025-06-22T19:41:17Z,"nederpop,hollands","Universal Music, a division of Universal International Music BV",0.424,0.437,7,-9.183,0,0.0589,0.703,0,0.255,0.216,133.772,4
spotify:track:5XSSGkeN6FJm7AAowBCLEW,"I'm an Albatraoz","I'm an Albatraoz","AronChupa",2014-10-07,166874,0,false,qmusicnl,2025-06-22T19:41:17Z,"electro swing","Ultra Records",0.885,0.795,0,-5.468,1,0.236,0.595,0.0128,0.11,0.551,128.035,4
spotify:track:77rLRb9Ho6kb986TMX4Wz0,"De Laatste","De Laatste","Ammar;Snelle",2022-04-28,171285,21,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","Lieve Jongens",0.77,0.734,9,-7.073,0,0.0507,0.224,0,0.36,0.786,122.034,4
spotify:track:6eN1f9KNmiWEhpE2RhQqB5,"Paradise City","Appetite For Destruction","Guns N' Roses",1987-07-21,405600,82,false,qmusicnl,2025-06-22T19:41:17Z,"rock,glam-metal,hardrock,classic rock","Guns N Roses P&D",0.268,0.98,11,-5.959,1,0.101,0.019,0.00692,0.182,0.39,100.316,4
spotify:track:6BPDPcnbDMDf58srVzbfX9,"Viva Forever","Spiceworld","Spice Girls",1997-01-01,310666,68,false,qmusicnl,2025-06-22T19:41:17Z,"","Virgin Records",0.472,0.699,6,-8.133,1,0.0348,0.0637,0.276,0.136,0.21,168.814,4
spotify:track:3OiofJ7W7h7pgi0ufVhYET,"Gas Op Die Lollie","Gas Op Die Lollie","FeestDJRuud",2011-01-01,187853,24,false,qmusicnl,2025-06-22T19:41:17Z,"hollands","Top Notch Music BV",0.793,0.804,6,-4.68,1,0.348,0.179,0,0.0625,0.941,159.969,4
spotify:track:3XVozq1aeqsJwpXrEZrDJ9,"Ice Ice Baby","Vanilla Ice Is Back! - Hip Hop Classics","Vanilla Ice",2008-11-04,254466,72,false,qmusicnl,2025-06-22T19:41:17Z,"","X-Ray Records",0.979,0.792,2,-2.784,1,0.0388,0.0025,0.00000771,0.102,0.583,116.012,4
spotify:track:05J6QOLjrigdHVyM6ZgiU7,"Mi Rowsu, Tuintje In Mijn Hart","15 Jaar Hits","Damaru;Jan Smit",2011-11-04,213146,28,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","CTM Vosound",0.624,0.618,1,-7.69,1,0.0337,0.0281,0,0.0811,0.943,155.095,4
spotify:track:2wSAWEYUHkt92X4SBAPqZE,"Karma Chameleon - Remastered 2002","Colour By Numbers (Remastered / Expanded Edition)","Culture Club",1983-10-01,252773,76,false,qmusicnl,2025-06-22T19:41:17Z,"","EMI Marketing",0.668,0.73,10,-7.182,1,0.0366,0.225,0,0.188,0.894,92.049,4
spotify:track:2zhGnnDewN4kBsVzbqjBtX,"Nessaja","Encore - Live and Direct","Scooter",2002-05-13,208933,2,false,qmusicnl,2025-06-22T19:41:17Z,"happy hardcore,eurodance","Sheffield Tunes",0.492,0.901,2,-7.03,1,0.045,0.00139,0.0486,0.186,0.104,143.014,4
spotify:track:623rRTKwGmgjH6sjE9uWLh,"Scatman (ski-ba-bop-ba-dop-bop)","Scatman's World","Scatman John",1995-06-01,215973,72,false,qmusicnl,2025-06-22T19:41:17Z,"eurodance","Iceberg Records",0.65,0.82,5,-10.9,0,0.0356,0.0662,0.00272,0.215,0.757,135.982,4
spotify:track:4zjSwpddUsnG9U6sjkO3Zn,"Ome Jan","'n Beetje Mazzel","Willeke Alberti",1993-12-31,277573,0,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","Universal Music, a division of Universal International Music BV",0.546,0.619,2,-9.916,1,0.0404,0.397,0,0.211,0.839,199.935,4
spotify:track:4TZZvblv2yzLIBk2JwJ6Un,"Party In The U.S.A.","Party In The U.S.A.","Miley Cyrus",2009-01-01,202760,56,false,qmusicnl,2025-06-22T19:41:17Z,"","Hollywood Records",0.478,0.703,10,-4.665,0,0.066,0.000964,0.0000755,0.0798,0.483,191.957,4
spotify:track:6KaDm4yzr5ZZxzl6qeJsD0,"Whatever You Want","The Best of 80","Status Quo",2014,228826,25,false,qmusicnl,2025-06-22T19:41:17Z,"glamrock,bluesrock","Dance Revival",0.573,0.645,2,-7.211,1,0.0264,0.00027,0.000211,0.0813,0.454,124.777,4
spotify:track:4W0y2V8h221cUTXSl93LeO,"Never Nooit Meer (duet met B-Brave)","Liefde Overwint Alles","Gordon",2013,238000,17,false,qmusicnl,2025-06-22T19:41:17Z,"hollands,nederpop","Berk Music",0.324,0.682,7,-5.977,0,0.0629,0.384,0,0.495,0.398,150.008,3
spotify:track:0G5YX2E8E7M5nJqTigDent,"Party Affair","100 Greatest Dance Hits","DJ BoozyWoozy",2011-05-13,199546,0,false,qmusicnl,2025-06-22T19:41:17Z,"happy hardcore,hard house","Cloud 9 Music",0.716,0.912,1,-8.22,1,0.044,0.00306,0.595,0.0524,0.692,140.784,4
spotify:track:73q3FpQVXWk5eSUnyo83E4,"Tearin' up My Heart - Radio Edit","'N Sync UK Version","*NSYNC",1997,209400,66,false,qmusicnl,2025-06-22T19:41:17Z,"","Northwestside Records",0.687,0.918,7,-4.676,1,0.0392,0.00211,0.0000126,0.344,0.747,110.06,4
spotify:track:6HfzAzEWhwo19n2jrJnM7k,"Huisfeestje","Huisfeestje","Bankzitters;Roxy Dekker",2024-06-07,149732,62,false,qmusicnl,2025-06-22T19:41:17Z,"nederpop,hollands","Warner Music Benelux",0.849,0.909,0,-4.664,1,0.0649,0.0289,0.0000548,0.19,0.823,126.006,4
spotify:track:6erBz7zbZ20KvWapbjSfID,"Casanova","Foute CD Van Q-Music 8","Ultimate Kaos",2012-01-01,229880,0,false,qmusicnl,2025-06-22T19:41:17Z,"new jack swing","Universal Music B.V.",0.645,0.798,1,-8.239,0,0.0906,0.0124,0.000011,0.0223,0.649,97.747,4
spotify:track:58BOuW65NBEkj78UyCE8lA,"All The Small Things","Blink 182 (Sound and Vision Q4 2007) [International Version]","blink-182",2007-11-12,171066,3,false,qmusicnl,2025-06-22T19:41:17Z,"pop punk,punk,rock,skate punk,emo","Universal International Music B.V.",0.434,0.892,0,-5.23,1,0.0504,0.00977,0,0.403,0.63,148.745,4
spotify:track:66z4lL1mGmEfdJmRwlBSG0,"Het Busje Komt Zo","Het Busje Komt Zo","Höllenboer",1995-10-10,184066,27,false,qmusicnl,2025-06-22T19:41:17Z,"nederpop,hollands","Hillroad Records / Höllenboer",0.7,0.279,5,-13.881,1,0.053,0.761,0.0000923,0.108,0.749,99.3,4
spotify:track:05wIrZSwuaVWhcv5FfqeH0,"Walking On Sunshine","Katrina & The Waves","Katrina & The Waves",1985,238733,77,false,qmusicnl,2025-06-22T19:41:17Z,"","Capitol Records",0.597,0.87,10,-11.97,1,0.0371,0.0119,0.166,0.0678,0.944,109.901,4
spotify:track:7gv9Ky47iGM6LRp5aO5tkt,"Vannacht Slaap Jij Bij Mij","Vannacht Slaap Jij Bij Mij","Afro Bros;John West;Billy Dans;Monq",2024-06-28,148704,56,false,qmusicnl,2025-06-22T19:41:17Z,"moombahton,dancehall,hollands,nederpop,afrobeat","Cornelis Music",0.92,0.721,2,-4.96,1,0.152,0.0594,0.00000221,0.0533,0.609,97.945,4
spotify:track:4bJygwUKrRgq1stlNXcgMg,"All The Things She Said","200 KM/H In The Wrong Lane (10th Anniversary Edition)","t.A.T.u.",2002,214440,87,true,qmusicnl,2025-06-22T19:41:17Z,"","Interscope",0.527,0.834,5,-5.767,0,0.0474,0.0411,0.00599,0.105,0.381,179.92,4
